"","X","id","id_str","user.screen_name","created_at","place.country","place.full_name","favorite_count","text","origin","date","date2"
"20080",20080,1,542318895911030784,"SEOguys_OC","Tue Dec 09 14:04:35 +0000 2014","","",0,"NYPD shoots man who stabbed student in Brooklyn synagogue: Warning: The footage below is… http://t.co/GdZXSPCfKT",1,2014-12-09 14:04:35,2014-12-09
"70675",70675,5,717769440906108928,"chr360","Wed Apr 06 17:42:24 +0000 2016","","",0,"RT @TarekFatah: Muslim #BlackLivesMatter Co-founder @YusraKhogali hs urge to kill White men. Prays to Allah to stop her killing urge https:…",5,2016-04-06 17:42:24,2016-04-06
"84329",84329,7,755755107950661632,"tyb_juss","Wed Jul 20 13:23:53 +0000 2016","","",0,"RT @RT_com: BREAKING: Gunshots fired at NYPD officers in Brooklyn, 4 suspects at large https://t.co/Vr1sPCxnQa https://t.co/2K9E1XdM5z",7,2016-07-20 13:23:53,2016-07-20
"32971",32971,2,546829453796847616,"MaryPresson","Mon Dec 22 00:47:56 +0000 2014","","",0,"RT @youngamer4con: At least the Jets are good for something: New York Jets player shows support for #NYPD: https://t.co/MsFQKKGfnt #tcot #N…",2,2014-12-22 00:47:56,2014-12-22
"67881",67881,5,751202603241869312,"chemanningII","Thu Jul 07 23:53:51 +0000 2016","","",0,"RT @eff_yo_tweets2: NOBODY IS SAYING WHITE LIVES DONT MATTER !!!! WHEN WE SAY #BlackLivesMatter IT IS NOT TO BASH WHITE PEOPLE !!!!!! https…",5,2016-07-07 23:53:51,2016-07-07
"59583",59583,5,751135881205944320,"abrahamasabi","Thu Jul 07 19:28:44 +0000 2016","","",0,"RT @PlainOlCamm: This man hit the nail it RIGHT on the head. I don't know who he is, but THANK YOU.  #AltonSterling #BlackLivesMatter https…",5,2016-07-07 19:28:44,2016-07-07
"48697",48697,3,623219818834038784,"tmtweetz","Mon Jul 20 19:55:58 +0000 2015","","",0,"RT @Only4RM: Great @HillaryClinton answer to @WesleyLowery Q re #BlackLivesMatter. To be fair, easier 2 answer w/ prep &amp; time tho. http://t…",3,2015-07-20 19:55:58,2015-07-20
"42837",42837,3,622401571121446912,"THECAROLDANVERS","Sat Jul 18 13:44:32 +0000 2015","","",0,"RT @MattMcGorry: The reason we need #BlackLivesMatter is the same reason we don't need #RichWhiteHeteroCisgenderedLivesMatter",3,2015-07-18 13:44:32,2015-07-18
"11972",11972,1,679173529833750528,"daddsgirltmatt2","Tue Dec 22 05:36:02 +0000 2015","","",0,"RT @rarelyclever: Yes. Cannot let #SandraBland be forgotten. https://t.co/UZwinsHMuh",1,2015-12-22 05:36:02,2015-12-22
"68335",68335,5,747846448570576896,"330Kingish","Tue Jun 28 17:37:42 +0000 2016","","",0,"RT @angelaw676: NeverForget What AmeriKKKa Did to #TamirRice  This month he would have been 14 y/o #BlackLivesMatter Then Now Always https:…",5,2016-06-28 17:37:42,2016-06-28
"67824",67824,5,751252673983164416,"KimJ1011","Fri Jul 08 03:12:49 +0000 2016","","",0,"RT @UnsolvedRHYME: Thank #BarackHusseinOBAMA  for creating a #CHICAGO  mafia/gangsta scene in #DALLAS!  #KILLaCOP? #BlackLivesMatter https:…",5,2016-07-08 03:12:49,2016-07-08
"79995",79995,6,751515571339034624,"Chiro11Peter","Fri Jul 08 20:37:29 +0000 2016","","",0,"https://t.co/R31uSG63HW #BLM is a #Democrat funded #DomesticTerror #HateGroup #HandsUpDontShoot was a lie! https://t.co/v3g5vANEdW",6,2016-07-08 20:37:29,2016-07-08
"5360",5360,1,709549795652849664,"endarken","Tue Mar 15 01:20:28 +0000 2016","","",0,"RT @NYC_ShutItDown: #Nypd just arrested a journalist #FreedomOfThePress #PeoplesMonday  https://t.co/QYR0yIHhyE",1,2016-03-15 01:20:28,2016-03-15
"46734",46734,3,631288330827747328,"StreamerBot","Wed Aug 12 02:17:21 +0000 2015","","",0,"RT @NewsRevo: LIVE from #Ferguson #BlackLivesMatter protest http://t.co/ypGfMNfFMz http://t.co/N4wi6GHrhG",3,2015-08-12 02:17:21,2015-08-12
"24981",24981,2,552152672451977216,"ConserveTruth14","Mon Jan 05 17:20:30 +0000 2015","","",0,"RT @CJHerod: @sharminultraa Was @ppact invited to the #blackbrunchnyc? Because that would be tragically ironic. #BlackLivesMatter @jtLOL",2,2015-01-05 17:20:30,2015-01-05
"4885",4885,1,689877284459810816,"baygui","Wed Jan 20 18:28:56 +0000 2016","","",0,"RT @MeganReports: Pretrial hearing today could shed light on when other 4 officers charged in #FreddieGray death will go to trial https://t…",1,2016-01-20 18:28:56,2016-01-20
"99077",99077,8,785132455866937344,"GoykhmanAlla","Sun Oct 09 14:58:59 +0000 2016","","",0,"RT @DanScavino: #NYPD just passed Trump Tower- and had a message for all of the TRUMP supporters gathered outside of Trump Tower vi… ",8,2016-10-09 14:58:59,2016-10-09
"18426",18426,1,542031534702608384,"2024Rose","Mon Dec 08 19:02:42 +0000 2014","","",0,"RT @democracynow: New York Protesters Stage Marches, Die-Ins in 5 Days Since #EricGarner Decision http://t.co/hqaekPLbTF",1,2014-12-08 19:02:42,2014-12-08
"3122",3122,1,540557812821417984,"Omanigirl123","Thu Dec 04 17:26:40 +0000 2014","","",0,"RT @Zendaya: Wow....my heart goes out to the family of #EricGarner 🙏 #WeCantBreathe http://t.co/xKqBHFqmDR",1,2014-12-04 17:26:40,2014-12-04
"79743",79743,6,751976493656473600,"_ZiahAdena","Sun Jul 10 03:09:01 +0000 2016","","",0,"RT @WorIdStarLaugh: If this doesnt hit you then idk what will #BlackLivesMatter  https://t.co/QQaCHA8Hz8",6,2016-07-10 03:09:01,2016-07-10
"40437",40437,2,596250469703524352,"worldbandage","Thu May 07 09:49:24 +0000 2015","","",0,"* #BaltimoreRiots #BaltimoreUprising #BlackLivesMatter *",2,2015-05-07 09:49:24,2015-05-07
"87897",87897,7,759968963593838592,"badillapedia","Mon Aug 01 04:28:15 +0000 2016","","",0,"Bronx assemblyman accuses NYPD cop of slamming him to a gate: A Bronx assemblyman says an NYPD cop turned on ... https://t.co/3VW9hiEYKc",7,2016-08-01 04:28:15,2016-08-01
"47083",47083,3,634577180962369536,"ksnwireless","Fri Aug 21 04:06:04 +0000 2015","","",0,"What #FergusonTaughtMe: #BlackLivesMatter #WhiteLivesMatter #AllLivesMatter https://t.co/fY79dA1Ukw",3,2015-08-21 04:06:04,2015-08-21
"47629",47629,3,615774850351673344,"HUMBLE_LIBRA","Tue Jun 30 06:52:19 +0000 2015","","",0,"RT @Sarah__Reynolds: The number grows. Now at 6 confirmed arson investigations. #WhoIsBurningBlackChurches #BlackLivesMatter http://t.co/h4…",3,2015-06-30 06:52:19,2015-06-30
"48657",48657,3,641306941055238144,"DaggsConstance","Tue Sep 08 17:47:44 +0000 2015","","",0,"RT @BIGMONEYMIKE6: THE FAMILY OF #FreddieGray WILL HAVE SOME CLOSURE NOW THAT THEY'VE BEEN AWARDED $6.4 MILLION  #WhiteLivesMatter #BlackLi…",3,2015-09-08 17:47:44,2015-09-08
"4871",4871,1,681559946673061888,"bapmiller","Mon Dec 28 19:38:48 +0000 2015","","",0,"Enraged after hearing that yet another cop will not face justice. This is disgusting. #BlackLivesMatter",1,2015-12-28 19:38:48,2015-12-28
"78109",78109,6,754748155279777792,"Travelbug1955","Sun Jul 17 18:42:37 +0000 2016","","",0,"RT @PrisonPlanet: Tip for #BlackLivesMatter - if you want people to stop calling you violent, stop threatening violence &amp; celebrating murde…",6,2016-07-17 18:42:37,2016-07-17
"53844",53844,3,630463104653094912,"RickRosaNYC","Sun Aug 09 19:38:12 +0000 2015","","",0,"Risks of #hookingup w/ strangers ~ #NYPD charge suspect in connection w/ string of #gang #rapes #NYC @nydailynews  http://t.co/53mLRFhn0B",3,2015-08-09 19:38:12,2015-08-09
"1091",1091,1,713688869598863360,"GuardiansNYPD","Sat Mar 26 11:27:40 +0000 2016","United States","Queens, NY",0,"Thank you.Twitter- @GuardiansNYPD Facebook: https://t.co/FoYVtF4Aiw website~https://t.co/I6ZRf73OoA https://t.co/V48oM08fXS",1,2016-03-26 11:27:40,2016-03-26
"28731",28731,2,593572771180843008,"EmeraudeALB","Thu Apr 30 00:29:11 +0000 2015","","",0,"RT @colonialdude: “@NYCityAlerts: NYPD have arrested dozens of Protesters now at Union Square. #BaltimoreRiots via @SebastianMurdoc http://…",2,2015-04-30 00:29:11,2015-04-30
"38802",38802,2,569708694914650112,"AmanGhawanmeh","Mon Feb 23 04:01:52 +0000 2015","","",0,"#BlackLivesMatter",2,2015-02-23 04:01:52,2015-02-23
"47520",47520,3,648882094177972224,"flatbushjustin","Tue Sep 29 15:28:41 +0000 2015","","",0,"@JDornerr @KKK_com #BlackLivesMatter #Obamacare  #imnotevenblack",3,2015-09-29 15:28:41,2015-09-29
"41271",41271,2,576232291908780032,"charlesfrith","Fri Mar 13 04:04:18 +0000 2015","","",0,"RT @RT_com: NYPD accused of targeting people who recorded #EricGarner death http://t.co/5O1IdEY5QZ http://t.co/p0bM8TqEof",2,2015-03-13 04:04:18,2015-03-13
"5696",5696,1,709552514559909888,"mochs7185","Tue Mar 15 01:31:16 +0000 2016","","",0,"RT @andieiamwhoiam: #DefundPlannedParenthood #BlackLivesMatter On average, 1,876 black babies are aborted every day in the United States ht…",1,2016-03-15 01:31:16,2016-03-15
"59261",59261,5,751093783232647168,"ReggieM_2014","Thu Jul 07 16:41:27 +0000 2016","","",0,"RT @PlainOlCamm: This man hit the nail it RIGHT on the head. I don't know who he is, but THANK YOU.  #AltonSterling #BlackLivesMatter https…",5,2016-07-07 16:41:27,2016-07-07
"19894",19894,1,695855722555449344,"rayebeams","Sat Feb 06 06:25:07 +0000 2016","","",0,"RT @JoyAnnReid: The killing of Trayvon Martin sparked the #BlackLivesMatter movement. He would have been 21 years old today. https://t.co/W…",1,2016-02-06 06:25:07,2016-02-06
"85320",85320,7,765479118355955712,"FaLLenAngeLs67","Tue Aug 16 09:23:38 +0000 2016","","",0,"RT @TsarkoChrist: #BlackLivesMatter ""Il faut tabasser tous les blancs"". Vivement #Trump pour le nettoyage... https://t.co/gZe0ddl2Z8",7,2016-08-16 09:23:38,2016-08-16
"96077",96077,8,781887106893381632,"jp_7s","Fri Sep 30 16:03:07 +0000 2016","","",0,"RT @IkeGotJuice: CCSU's Black Student Union #AntiDiscriminationRally  #BlackLivesMatter https://t.co/SlkYH9bg4H",8,2016-09-30 16:03:07,2016-09-30
"44232",44232,3,601561940075409408,"HopeAlsoTaken","Fri May 22 01:35:17 +0000 2015","","",0,"Impressed how 24hr #Reactine really works for 24hrs. For the last 4 days like clockwork at 9pm #ICantBreathe properly. #ThankYouScientists!",3,2015-05-22 01:35:17,2015-05-22
"70477",70477,5,751078620148305920,"xUPTOWN","Thu Jul 07 15:41:12 +0000 2016","","",0,"RT @PlainOlCamm: This man hit the nail it RIGHT on the head. I don't know who he is, but THANK YOU.  #AltonSterling #BlackLivesMatter https…",5,2016-07-07 15:41:12,2016-07-07
"42478",42478,3,640875227241549824,"Kaaaaylaaaaaaaa","Mon Sep 07 13:12:15 +0000 2015","","",0,"RT @bangwitnay: always rt. #BlackLivesMatter http://t.co/6JqQnkCYHl",3,2015-09-07 13:12:15,2015-09-07
"57464",57464,4,656272777222094848,"AntonioBuehler","Tue Oct 20 00:56:37 +0000 2015","","",0,"Good news is no one took down my #blacklivesmatter sign. Bad news, a Fox News viewer lives nearby. https://t.co/OdwC4oMGyZ",4,2015-10-20 00:56:37,2015-10-20
"89817",89817,7,764877622748647424,"AgentOfReality1","Sun Aug 14 17:33:30 +0000 2016","","",0,"RT @occdissent: So, if we were to shout WHITE POWER and attack random blacks ... would it be on CNN right now? https://t.co/Ma2ymwPv2a",7,2016-08-14 17:33:30,2016-08-14
"98207",98207,8,778894858010370048,"Willette_Muscle","Thu Sep 22 09:52:59 +0000 2016","","",0,"RT @NadelParis: !#VOTE! @HillaryClinton: #humanrights w. @BernieSanders on #freecollege + #retrainpolice!! #BlackLivesMatter! #BlackMillenn…",8,2016-09-22 09:52:59,2016-09-22
"48661",48661,3,610655282473992192,"FutureOnFire","Tue Jun 16 03:48:59 +0000 2015","","",0,"RT @NYCLU: As videos of police violence continue to make headlines, a guide to filming police as a bystander: http://t.co/fcOoYaUBw0 #Black…",3,2015-06-16 03:48:59,2015-06-16
"47896",47896,3,639111046414921728,"JamesLinkin","Wed Sep 02 16:22:02 +0000 2015","","",0,"RT @ShaunKing: Fox News host calls #BlackLivesMatter a ""criminal organization"" and states its leaders should ""be arrested"".  http://t.co/vK…",3,2015-09-02 16:22:02,2015-09-02
"73525",73525,6,752921309726646272,"dreamyreverie_3","Tue Jul 12 17:43:23 +0000 2016","","",0,"RT @MichaelSkolnik: Dear Whiteboys: A 14 yr old white kid, Royce Mann, waxes poetic about white privilege. #BlackLivesMatter https://t.co/Q…",6,2016-07-12 17:43:23,2016-07-12
"24931",24931,1,541399413042999296,"ccmit13","Sun Dec 07 01:10:53 +0000 2014","","",0,"RT @archiert1: Eric Garner tribute in the Bundesliga: Köln's Anthony Ujah (@ujah_9) showed this message after scoring #ICantBreathe http://…",1,2014-12-07 01:10:53,2014-12-07
"1044",1044,1,703298528110473216,"granny_st","Fri Feb 26 19:20:10 +0000 2016","","",0,"RT @DCMediaGroup: Mother Demands DOJ Investigate Police Killing of #IndiaKager https://t.co/tVT021M7Ih #BlackLivesMatter https://t.co/kaDjK…",1,2016-02-26 19:20:10,2016-02-26
"72854",72854,6,753831061579141120,"SpikeLeon","Fri Jul 15 05:58:25 +0000 2016","","",0,"RT @___saloneBwoy: #BlackLivesMatter  Racist?? This man just spoke truth that most white people will deny. #CNN https://t.co/ZloFcFIz2G",6,2016-07-15 05:58:25,2016-07-15
"39854",39854,2,550807352455086080,"Cabany09","Fri Jan 02 00:14:40 +0000 2015","","",0,"RT @OccupyWallStNYC: NYC Tomorrow Shut Down @FoxNews &amp; The @NYPost 2PM NY Post/Fox News HQ. #NewYearSameFight #BlackLivesMatter http://t.co…",2,2015-01-02 00:14:40,2015-01-02
"82028",82028,6,754370703730835456,"svrpong","Sat Jul 16 17:42:45 +0000 2016","","",0,"RT @KarenCivil: Rest in Peace Alton Sterling. #BlackLivesMatter https://t.co/llb96zOzzA",6,2016-07-16 17:42:45,2016-07-16
"12283",12283,1,543909875215257600,"InstagramFromUH","Sat Dec 13 23:26:34 +0000 2014","","",0,"""#MillionmarchNYC #mikebrown #ericgarner #icantbreathe #Protest"" by mspinkbutter. Link t... http://t.co/EAuy07TYZY http://t.co/GRefKNgJrG",1,2014-12-13 23:26:34,2014-12-13
"41608",41608,2,590240566601854976,"SUPERi0R_422","Mon Apr 20 19:48:11 +0000 2015","","",0,"We want ppl to understand that #Blacklivesmatter   I think all of us need to be well-versed in the argument of why that's true.",2,2015-04-20 19:48:11,2015-04-20
"66043",66043,5,724336550687870976,"UtterlyWretched","Sun Apr 24 20:37:45 +0000 2016","","",0,"RT @leesology: Rest In Peace Trayvon Martin  Rest In Peace Michael Brown  Rest In Peace Eric Garner #LEMONADE  #BlackLivesMatter https://t.…",5,2016-04-24 20:37:45,2016-04-24
"40398",40398,2,546799598267011072,"benlberryv","Sun Dec 21 22:49:17 +0000 2014","","",0,"RT @SamNun1: @RealJamesWoods #WantedforMurder #BloodOnYourHands #NYPD #DeBlasioResign http://t.co/2Fa3m773j2",2,2014-12-21 22:49:17,2014-12-21
"60400",60400,5,746024675826774016,"Massvwatches","Thu Jun 23 16:58:37 +0000 2016","","",0,"RT @ChuckModi1: If civilian drives getaway car - even if they had no knowledge of robbery taking place -- they go to prison. All. The. Time…",5,2016-06-23 16:58:37,2016-06-23
"49159",49159,3,642785083116621824,"ScottPaterno","Sat Sep 12 19:41:20 +0000 2015","","",0,"RT @exjon: ECON 362: ""How to Burn Down a Midwestern City and Get Paid for It"" https://t.co/HMIGvjEm6X",3,2015-09-12 19:41:20,2015-09-12
"57776",57776,4,654335848176058368,"Scanalysis","Wed Oct 14 16:39:57 +0000 2015","","",0,"RT @mydaughtersarmy: When you completely miss the point of the #BlackLivesMatter movement.  #DemDebate http://t.co/tXlscb5lTe",4,2015-10-14 16:39:57,2015-10-14
"74856",74856,6,751752164557463552,"papakabacha","Sat Jul 09 12:17:37 +0000 2016","","",0,"Snoop Dogg and The Game led a fucking peaceful March to the LAPD headquarters to protest #blacklivesmatter Martin Luther King would be proud",6,2016-07-09 12:17:37,2016-07-09
"9759",9759,1,540375343912062976,"astralveil","Thu Dec 04 05:21:36 +0000 2014","","",0,"white ppl on Facebook: why are they still protesting?  black ppl on Twitter: the movement is just beginning! #BlackLivesMatter",1,2014-12-04 05:21:36,2014-12-04
"35605",35605,2,554777442859368448,"FutureOnFire","Mon Jan 12 23:10:24 +0000 2015","","",0,"RT @Gothamist: NYPD Slowdown Turns Into ""Broken Windows"" Crackdown http://t.co/7MMik9JHTY",2,2015-01-12 23:10:24,2015-01-12
"77983",77983,6,751841669155328000,"hennessypapi___","Sat Jul 09 18:13:17 +0000 2016","","",0,"RT @HOUmanized: Dedicated to all the lives that have been &amp; will be stolen by police ""Last Moments"" x Autumn Rain #BlackLivesMatter https:/…",6,2016-07-09 18:13:17,2016-07-09
"58253",58253,4,654112908524171264,"smileycindy03","Wed Oct 14 01:54:04 +0000 2015","","",0,"Yaas #BlackLivesMatter, not ""all lives matter"" #DemDebate",4,2015-10-14 01:54:04,2015-10-14
"96832",96832,8,786200168953683968,"ChelSellll","Wed Oct 12 13:41:41 +0000 2016","","",0,"RT @brownblaze: .@LeahTysse on why she took a knee while singing the National Anthem at the Sacramento Kings game:… ",8,2016-10-12 13:41:41,2016-10-12
"53868",53868,3,633482331378966528,"MomsDement","Tue Aug 18 03:35:31 +0000 2015","","",0,"RT @SooperMexican: MSM scoffs at GOP candidates appeasing Hannity, ignore Dems meeting w- #BlackLivesMatter thugs http://t.co/FrWv2EMWGZ ht…",3,2015-08-18 03:35:31,2015-08-18
"53306",53306,3,642441595611054080,"DynamoCooligan","Fri Sep 11 20:56:27 +0000 2015","","",0,"RT @RyanRuggiero: NYPD releases video of James Blake being arrested. http://t.co/OD4HQINlJy",3,2015-09-11 20:56:27,2015-09-11
"18884",18884,1,540419706667409408,"_Hayat98","Thu Dec 04 08:17:53 +0000 2014","","",0,"The flaws within the American justice system has time and time again been exposed.Obama doesn't give a fuck you clowns #EricGarner",1,2014-12-04 08:17:53,2014-12-04
"55486",55486,3,626547504327323648,"TrapKing05","Thu Jul 30 00:19:00 +0000 2015","","",0,"RT @originalhammyx: #stephanlawrence #MichaelBrown  #SandraBland  #BlackLivesMatter http://t.co/xnLx8lM0Je",3,2015-07-30 00:19:00,2015-07-30
"59841",59841,5,744869067941511168,"artomatik","Mon Jun 20 12:26:39 +0000 2016","","",0,"RT @Darlene4NY: BREAKING NEWS - .@jonathan4ny reporting several high ranking NYPD members just arrested as part of ongoing federal corrupti…",5,2016-06-20 12:26:39,2016-06-20
"79387",79387,6,751950140693438464,"Jiggy_JO","Sun Jul 10 01:24:18 +0000 2016","","",0,"RT @HOUmanized: Dedicated to all the lives that have been &amp; will be stolen by police ""Last Moments"" x Autumn Rain #BlackLivesMatter https:/…",6,2016-07-10 01:24:18,2016-07-10
"34228",34228,2,547222203008163840,"nadyla","Tue Dec 23 02:48:34 +0000 2014","","",0,"RT @KenWahl1: HEY,NYC LIBS! Next time there's a mugging or rape don't call #NYPD-Call DeBlasio or Sharpton! See how THEY help you! http://t…",2,2014-12-23 02:48:34,2014-12-23
"87303",87303,7,777422097731772416,"abd_firat","Sun Sep 18 08:20:46 +0000 2016","","",0,"RT @TuhafAmaGercek: NYPD, olası diğer patlamalara karşı bombanın patladığı bölgeyi olay yeri inceleme robotu ile kontrol altına aldı. https…",7,2016-09-18 08:20:46,2016-09-18
"5164",5164,1,698608362053836800,"ContraryClub","Sat Feb 13 20:43:07 +0000 2016","","",0,"Ready to block Trump from your iPhone? https://t.co/SjcZRge3ac https://t.co/3U0cDPXKWj",1,2016-02-13 20:43:07,2016-02-13
"89287",89287,7,754960279369228288,"junenuad","Mon Jul 18 08:45:31 +0000 2016","","",0,"RT @PopCrave: Selena Gomez responds to a comment regarding her absence in tweeting about #BlackLivesMatter and police brutality. https://t.…",7,2016-07-18 08:45:31,2016-07-18
"73439",73439,6,751543515222421504,"j0uella","Fri Jul 08 22:28:31 +0000 2016","","",0,"RT @orionnichole: #BLACKLIVESMATTER ✊🏿",6,2016-07-08 22:28:31,2016-07-08
"34732",34732,2,549240320551292928,"BobbyBroskino","Sun Dec 28 16:27:51 +0000 2014","","",0,"RT @thecrisismag: Black #NYPD cops expose a climate of racial profiling within the police department http://t.co/n2CLcCsWRL via @RT_com htt…",2,2014-12-28 16:27:51,2014-12-28
